Project Name,Package Name,Type Name,Method Name,Code Smell
carballo,com.alonsoruibal.chess,PerformanceTest,testMoveIteratorNewNewPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testMoveIteratorNewNewPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testDoMovePerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testDoMovePerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testDoMovePerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testLegalMoveGenPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testLegalMoveGenPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testLegalMoveGenPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testZobrishKeyPerf,Magic Number
carballo,com.alonsoruibal.chess,PerformanceTest,testZobrishKeyPerf,Magic Number
carballo,com.alonsoruibal.chess,ProblemsPgnTest,testProblems,Magic Number
carballo,com.alonsoruibal.chess,ProblemsPgnTest,testProblems,Magic Number
carballo,com.alonsoruibal.chess,ProblemsPgnTest,testProblems,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Long Statement
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Long Statement
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Long Statement
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Long Statement
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Long Statement
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRefine,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testBishopTrapped,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testOpeningWithE4OrD4,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testAnalysisMateCrash,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testRetiEndgameStudy,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testSameResultsAfterClear,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testDoNotSendBestBoveWithPonder,Empty catch clause
carballo,com.alonsoruibal.chess,SearchEngineTest,testDoNotSendBestBoveWithPonder,Empty catch clause
carballo,com.alonsoruibal.chess,SearchEngineTest,testDoNotSendBestBoveWithPonder,Magic Number
carballo,com.alonsoruibal.chess,SearchEngineTest,testDoNotSendBestBoveWithPonder,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,testSee,Long Statement
carballo,com.alonsoruibal.chess,SeeTest,test1,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,test3,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,test4,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,testNoOtherPiecesAttack,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,testSeeError,Magic Number
carballo,com.alonsoruibal.chess,SeeTest,testSeeEnpassant,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Long Statement
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Long Statement
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,testTournament,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,go,Complex Method
carballo,com.alonsoruibal.chess,TournamentTest,go,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,go,Magic Number
carballo,com.alonsoruibal.chess,TournamentTest,go,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testTraspositionTable,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testTraspositionTable,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testTraspositionTable,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testDistanceToInitialPly,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testDistanceToInitialPly,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testDistanceToInitialPly,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testDistanceToInitialPly,Magic Number
carballo,com.alonsoruibal.chess,TranspositionTableTest,testDistanceToInitialPly,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testBoardZobristKey,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testBoardZobristKey,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testBoardZobristKey,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey1,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey3,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey4,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey5,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey6,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey7,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey8,Magic Number
carballo,com.alonsoruibal.chess,ZobristKeyTest,testZobristKey9,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Empty catch clause
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Long Statement
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,ArrayBufferBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,JSONBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,int2MoveString,Magic Number
carballo,com.alonsoruibal.chess.book,FileBook,generateMoves,Empty catch clause
carballo,com.alonsoruibal.chess.book,FileBook,generateMoves,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Complex Method
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Identifier
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Method
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evalAttacks,Long Statement
carballo,com.alonsoruibal.chess.evaluation,CompleteEvaluator,evalAttacks,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Complex Method
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Parameter List
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,evaluateEndgame,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKXK,Long Parameter List
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKXK,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKBNK,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKPK,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKPK,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Long Statement
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,scaleKRPKR,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKQKP,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKQKP,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKQKP,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Endgame,endgameKQKP,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,oe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,o,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,o,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,e,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,formatOE,Magic Number
carballo,com.alonsoruibal.chess.evaluation,Evaluator,formatOE,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Complex Method
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Identifier
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Method
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evalAttacks,Long Statement
carballo,com.alonsoruibal.chess.evaluation,ExperimentalEvaluator,evalAttacks,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,index,Long Statement
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbase,probe,Magic Number
carballo,com.alonsoruibal.chess.evaluation,SimplifiedEvaluator,evaluate,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,SimplifiedEvaluator,evaluate,Complex Method
carballo,com.alonsoruibal.chess.evaluation,SimplifiedEvaluator,evaluate,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,index,Long Statement
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,index,Magic Number
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,KPKPosition,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,KPKPosition,Complex Conditional
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,KPKPosition,Long Statement
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,KPKPosition,Long Statement
carballo,com.alonsoruibal.chess.evaluation,KPKBitbaseGenerator,KPKPosition,Long Statement
